aco_num,aco_name,qualscore,qualperfshare,n_ab,Unnamed: 5,n_ben_age_0_64,n_ben_age_65_74,n_ben_age_75_84,n_ben_age_85plus,n_ben_female,n_ben_male,n_ben_race_white,n_ben_race_black,n_ben_race_asian,n_ben_race_hisp,n_ben_race_native,n_ben_race_other,readm_rate_1000,prov_rate_1000,p_em_total,p_em_pcp_vis,p_em_sp_vis,p_nurse_vis,p_fqhc_rhc_vis,n_cah,n_fqhc,n_rhc,n_eta,n_fac_other,n_pcp,n_spec,n_np,n_pa,n_cns,py,aco_state,per_capita_exp_total_py,aim,met_qps,aco1,aco2,aco3,aco4,aco5,aco6,aco7,aco34,aco8,aco35,aco36,aco37,aco38,aco11,aco13,aco14,aco15,aco16,aco17,aco18,aco19,aco20,aco42,aco40,dm_comp,aco27,aco41,aco28,aco30,aco44,aco43,aco12
A96588,"AMITA Health Accountable Care Organization, LLC",0.9953,0.5,36771,36771.0,3681,17482,9989,5619,21605,15166,33232,946,827,315,10,1441,165,852,10599,4888,4779,929,3,0,0,0,0,15,321,233,52,1,1,2016,Illinois,11095,0,1,86.65,94.65,94,83.82,64.19,79.37,72.79,32.34,13.79,17.38,57.9,82.16,65.48,94.1,84.78,72.59,74.3,78.09,95.09,73.05,57.09,68.3,83.93,0,37.1,14.92,42.74,72.98,90.14,,,
A34796,"Maryland Collaborative Care, LLC.",0.933,0.6,11712,11712.0,1517,5170,3364,1661,7067,4645,7059,2378,901,493,15,866,162,823,11746,5481,5696,565,3,0,0,0,0,0,54,14,9,0,0,2016,"Maryland, District of Columbia",11500,0,1,81.22,92.91,90.78,84.04,59.27,75.93,72.84,30.68,13.93,17.08,50.61,60.99,54.11,67.92,82.75,81.72,72.64,85.98,91.01,59.07,60.23,62,78.75,0,49.65,13.73,55.63,70.4,81.11,,,
A28700,"Virginia Collaborative Care, LLC.",0.9622,0.6,8479,8479.0,902,4029,2406,1142,5094,3385,5969,851,799,303,5,552,177,813,11531,6119,4906,500,6,0,0,0,0,0,46,6,9,0,1,2016,Virginia,10901,0,1,82.45,91.52,90.33,82.83,60.66,74.32,73.79,19.03,14.63,18.6,56.35,72.14,64.51,57.14,84.44,87.69,77.05,92.05,93.05,77.68,55.94,60.8,83.17,10.53,46.45,13.17,49.91,75.39,83.73,,,
A42036,Cedars-Sinai Medical Care Foundation,0.8576,0.5,19595,19595.0,2355,9363,5258,2619,10857,8738,14728,2156,827,566,12,1306,211,772,12061,2785,8738,531,8,0,0,0,0,2,309,801,108,4,0,2016,California,16217,0,1,84.41,93.29,93.1,87.54,57.94,73.38,70.9,28.4,15.16,18.88,59.68,80,64.38,75,49.26,60.71,56.79,81.44,94.25,29.85,61.49,60.24,82.7,2.78,27.09,20.18,30,72.85,80.25,,,
A69364,VirtuaCare,0.9813,0.5,17358,17358.0,2769,8132,4436,2021,10282,7076,14109,2290,199,200,2,558,157,791,10229,3750,5475,1001,3,0,0,0,0,0,176,151,90,0,0,2016,New Jersey,9915,0,1,75.89,93.12,93.23,83.05,62.38,74.83,71.52,27.98,14.29,17.44,50.76,73.36,59.63,86.36,97.07,81.05,83.09,91.67,95.12,78.56,70.42,68.79,91.55,0,50.17,14.26,57.21,80.7,87.26,,,
A02541,Commonwealth Primary Care ACO,0.9642,0.5,17497,17497.0,1777,9847,4360,1513,9610,7887,15856,433,171,183,305,549,141,815,11529,5412,4942,1143,32,0,0,0,0,1,72,26,34,0,0,2016,Arizona,10104,0,1,76.91,90.44,89.91,81.04,58.7,78.12,72.64,26.29,13.91,15.55,49.16,54.07,43.93,55,69.04,78.71,71.58,91.75,96.82,62.06,70.93,79.2,75.71,15.38,56.6,10.57,61.51,75.82,83.77,,,
A12533,"Southcoast Accountable Care Organization, LLC",0.9285,0.5,20612,20612.0,3927,9024,5050,2611,11750,8862,19391,381,72,69,22,677,205,833,10105,3407,5048,1641,10,0,0,0,0,2,157,329,128,1,0,2016,"Massachusetts, Rhode Island",11269,0,1,84.87,93.98,93.44,82.88,63.77,78.51,72.18,21.1,16.08,18.79,63.67,92.26,69.72,90.36,90.84,63.93,70.86,73.36,93.73,25.93,71.94,86.54,88.28,0,53,13.25,58.99,77.74,90.87,,,
A45364,"APCN-ACO, A MEDICAL PROFESSIONAL CORPORATION",0.8025,0.5,11866,11866.0,1144,4067,4094,2561,7125,4741,1617,139,7985,461,13,1651,190,778,13677,8042,5456,167,12,0,0,0,0,4,50,25,8,0,0,2016,California,14285,0,1,74.75,86.4,87.43,74.98,49.19,72.58,70.71,28.6,14.41,19.37,55.31,70.75,53.26,36,46.8,47.52,33.17,54.2,57.07,15.38,31.52,44.94,61.86,0,12.2,20.08,13.39,79.23,62.93,,,
A38167,"North Jersey ACO, LLC",0.8853,0.5,28018,28018.0,2373,12352,8844,4449,16339,11679,22908,1008,1611,920,11,1560,160,836,11745,4147,6952,643,3,0,0,0,0,7,199,294,76,0,2,2016,"New Jersey, New York",11190,0,1,81.17,94.22,93.77,84.87,62.28,72.15,74.29,25.69,14.79,18.81,53.58,72.52,59.6,73.73,42.35,30.25,41.63,46.99,68.29,44.44,49.68,49.27,56.1,0,7.56,69.78,26.89,65.15,75.09,,,
A73340,"Ochsner Accountable Care Network, LLC",0.9011,0.5,37942,37942.0,8484,17345,8483,3630,21576,16366,28118,8383,297,301,33,810,203,724,9620,2990,5445,1169,16,3,0,0,0,13,414,1116,324,2,9,2016,"Louisiana, Mississippi",11147,0,1,82.4,94.31,93.75,86.26,61.37,73.8,68.83,25.83,15.31,22.38,41.18,68.46,55.23,94.93,80.93,57.14,70.75,78.35,97.43,61.02,63.92,76.15,84.26,,51.57,17.32,59.45,67.91,86.38,,,
A81035,"Christie Clinic Physician Services, LLC",0.7969,0.5,6286,6286.0,1226,2840,1494,726,3619,2667,5543,580,50,14,0,99,212,806,9759,3581,4066,2052,60,0,0,0,0,0,54,63,38,2,0,2016,Illinois,9780,0,1,79.51,92.69,91.69,84.99,51.8,72.73,70.84,24.26,16.25,20.51,55.14,85.43,66.81,100,38.73,55.63,61.6,52.37,92.82,20.63,45.62,63.46,77.2,10,33.67,18.24,38.31,63.41,86.57,,,
A94621,Collaborative Care of Florida LLC,0.9844,0.5,15256,15256.0,1673,7951,4288,1344,8672,6584,12874,1512,184,177,7,502,146,789,10494,3685,5958,847,4,0,0,0,0,4,94,31,31,0,0,2016,Florida,8141,0,1,80.87,93.4,93.14,86.54,64.71,75.71,73.69,28.21,14.48,18.58,41.77,61.9,46.6,98.59,84.45,85.63,91.33,92.24,99.34,73.72,71.66,75.08,84.48,10.53,39.94,9.9,42.49,77.23,84.7,,,
A70850,"ACO Health Partners, LLC",0.8736,0.5,6682,6682.0,1651,3042,1412,577,3573,3109,5639,577,114,136,4,212,187,810,12097,4631,6128,1324,13,0,0,0,0,0,54,47,29,0,0,2016,"Florida, California, Indiana",11657,0,1,82.44,92.09,91.7,85.49,58.79,76.47,69.41,29.06,15.01,19.7,56.98,70.94,57.94,42.86,34.67,47.35,39.44,76.41,87.58,28.16,39.83,48.95,72.78,2.5,17.94,30.53,26.34,67.78,91.86,,,
A91256,SERPA-ACO,0.9518,0.5,19909,19909.0,2195,8638,5930,3146,11258,8651,19293,78,48,145,21,324,141,843,9139,4817,2937,1065,319,0,0,1,0,0,83,0,17,0,0,2016,Nebraska,10042,0,1,82.94,92.84,92.59,85.28,57.93,77.32,75.78,31.34,13.97,17.2,50.12,72.31,55.68,89.06,96.86,84.04,86.34,66.06,92.37,81.06,70,75.41,75,0,53.26,11.85,57.93,76.15,85.84,,,
A72294,"Accountable Care Coalition of North Texas, LLC.",0.9442,0.6,5389,5389.0,1093,2720,1223,353,3040,2349,3666,846,459,190,17,211,171,767,9822,4477,4625,711,9,0,0,0,0,0,45,12,8,0,0,2016,Texas,9889,0,1,75.93,90.64,90.62,86.1,61.39,73.46,68.29,27.2,14.75,18.49,56.91,84.28,57.9,33.33,68.62,70.07,58.63,76.32,88.27,49.24,58.94,67.17,76.02,20,54.43,13.93,61.97,72.92,79.61,,,
A54859,Keystone ACO,0.957,0.5,56925,56925.0,12759,24017,13591,6558,32331,24594,54459,986,214,306,15,945,175,829,9305,4070,3401,1728,106,0,11,1,0,24,731,1321,245,6,1,2016,Pennsylvania,10206,0,1,75.05,93.33,91.41,82.19,55.86,76.14,73.04,25.8,15.12,17.49,49.12,72.52,58.19,99.27,88.23,80.21,85.69,73.81,94.59,50.88,72.86,78.33,78.28,5.71,54.08,12.76,59.18,75.44,93.52,,,
A84785,"MCM ACCOUNTABLE CARE ORGANIZATION, LLC",0.9046,0.5,7825,7825.0,909,2713,2512,1691,4515,3310,6851,604,42,178,0,150,201,818,15337,6419,7628,1273,18,0,0,0,0,0,44,1,16,0,0,2016,Florida,15017,0,1,75.85,86.87,87.09,84.01,55.71,66.98,70.52,18.06,15.72,19.07,60.8,88.58,68.22,70.73,86.72,73.12,47.96,89.54,98.7,69.17,64.42,65.68,74.81,7.69,35.36,19.12,41.96,69.57,91.15,,,
A82661,"Meritage ACO, LLC",0.9323,0.5,16629,16629.0,1340,8193,4641,2455,9558,7071,15253,203,269,167,18,719,144,782,9285,3550,5397,197,141,0,4,0,0,4,112,192,17,2,1,2016,California,10548,0,1,82.7,92.86,91.9,82.24,61.64,75.31,76.14,23.09,14.49,18.26,40.24,60.97,49.48,76.27,45.6,63.48,71.19,62.63,93.81,40.43,65.4,81.31,70.81,8.33,34.05,12.54,39.43,65.93,74.06,,,
A76577,"UW Health ACO, Inc.",0.9604,0.5,27922,27922.0,5126,13612,6239,2945,16282,11640,25820,740,274,90,41,957,164,776,7076,2724,2850,1497,5,0,0,0,0,3,419,993,243,8,1,2016,Wisconsin,8745,0,1,87.02,93.17,91.77,84.31,59.93,74.53,73.83,23.23,14.61,17.77,44.14,68.36,56.06,100,89.11,90.91,95.75,71.37,98.5,71.91,82.62,83.89,83.06,9.09,55.65,8.33,60.48,78.75,93.62,,,
A39327,"Accountable Care Coalition of Central Georgia, LLC.",0.9074,0.5,11051,11051.0,2101,4958,2995,997,6250,4801,8283,2408,120,67,8,165,182,783,12777,6532,5456,773,16,0,0,0,0,0,33,23,20,0,0,2016,Georgia,10738,0,1,81.75,92.37,91.92,86.17,55.8,71.93,70.92,28.47,15.12,20.35,59.35,85.16,67.21,60,78.73,78.26,68.41,91.6,92.53,71.19,57.71,60.96,77.96,12.5,45.66,16.98,54.15,65.3,91.42,,,
A86799,"Accountable Care Coalition of Georgia, LLC.",0.9352,0.5,13455,13455.0,5899,4812,1999,745,7776,5679,8040,5065,48,159,9,134,162,724,9130,522,3569,704,4336,0,135,0,0,0,180,48,125,0,0,2016,Georgia,9854,0,1,75.53,90.56,90.42,82.63,60.01,72.48,71.51,32.09,14.05,17.15,47.54,77.65,59.82,84.14,64.51,54.08,50.33,85.83,90.94,84.07,47.27,57.5,74.22,2.78,20.65,16.89,24.74,63.78,89.33,,,
A48354,"NOMS ACO, LLC",0.993,0.5,12433,12433.0,1797,5631,3340,1665,7326,5107,11625,462,36,28,2,280,164,824,10233,4794,3867,1564,9,0,0,0,0,0,66,28,32,0,1,2016,Ohio,9757,0,1,82.98,94.79,94.41,84.71,62.5,80.14,75.03,29.33,14.84,18.35,46.81,66.41,55.87,100,80.67,72.73,81.55,87.92,97.83,78.67,65.44,70.82,81.1,4.65,54.87,13.76,62.25,76.35,84.51,,,
A10419,Morehouse Choice ACO-ES,0.9121,0.5,7761,7761.0,3349,2617,1337,458,4649,3112,600,6929,48,111,2,71,189,582,6419,2511,2753,727,428,0,19,0,0,3,319,1193,187,7,7,2016,Georgia,8409,0,1,63.31,89.33,89.38,69.67,58.09,67.88,74.91,28.56,14.09,18.08,37.47,65.76,51.51,64.85,86.4,62.43,60.34,75.68,86.14,43.19,73.15,84.88,85.55,0,41.41,27.3,53.37,52.72,86.67,,,
A25914,"Integral Healthcare, LLC",0.9174,0.5,10412,10412.0,1395,4551,3162,1304,5729,4683,9694,356,44,111,6,201,172,781,11047,3709,6160,1143,35,0,0,0,0,0,84,47,41,1,0,2016,Florida,10434,0,1,78.96,92.31,91.48,85.82,63.1,78.56,69.65,27.08,15.17,21.09,60,82.69,61.58,67.24,62.44,55.72,41.74,74.14,95.21,51.47,56.31,63.26,68,4.17,23.06,19.66,26.47,76.28,81.18,,,
A02472,American Health Network of Ohio PC,0.849,0.5,7747,7747.0,1294,3323,2064,1066,4373,3374,6899,573,67,4,4,200,163,809,9898,5671,3316,900,10,0,0,0,0,0,48,7,23,0,0,2016,Ohio,10686,0,1,82.36,94.82,93.25,82.57,55.04,73.96,73.96,30.1,14.11,16.3,59.59,79.29,59.88,62.5,52.32,68.91,71.55,56.73,70.03,34.77,41.9,54.56,73.4,8.7,29.9,36.6,38.32,71.46,74.68,,,
A07870,"Millennium Accountable Care Organization, LLC",0.9687,0.75,38313,38313.0,2085,17731,13140,5357,20977,17336,36537,643,112,257,24,740,152,824,12370,4996,6028,1317,29,0,0,0,0,0,129,45,67,0,0,2016,Florida,10265,0,1,81.12,93.39,93.44,84.68,65.29,76.3,75.38,27.45,13.95,18.64,44.4,58.85,49.39,95.41,85.9,80.35,83.01,90.98,99.35,80.14,62.02,80.6,77.73,11.76,42.93,8.72,46.22,81.51,88.93,,,
A43641,National ACO,0.917,0.5,11420,11420.0,2592,4257,2836,1735,6392,5028,8597,1199,759,411,4,450,218,796,15374,7469,5508,2368,29,0,0,1,0,1,69,33,27,2,0,2016,"California, Tennessee, Pennsylvania",17907,0,1,80.8,91.19,89.72,83.88,58.72,75.23,71.3,35.66,15.56,18.35,68.61,88.16,72.69,37.29,85.5,88.98,74.75,89.16,93.74,82.21,77.06,70.46,89.14,37.93,48.38,26.67,66.5,71.43,94.67,,,
A51491,Billings Clinic,0.9441,0.5,11723,11723.0,1588,5376,3190,1569,6674,5049,11120,35,20,35,265,248,142,798,7844,2785,3052,1968,39,0,0,0,0,3,101,224,42,1,0,2016,"Montana, Wyoming",9670,0,1,76.82,91.89,90.8,80.5,57.55,75.28,73.25,25.1,14.24,15.89,38.92,58.29,48.07,85.94,95.62,98.54,92.34,90.73,94.38,91.13,76.31,76.69,79.92,1.96,58.06,11.69,62.9,66.54,87.55,,,
A05696,"KCMPA-ACO, LLC",0.938,0.5,11298,11298.0,1694,5374,2956,1274,6483,4815,10009,870,105,68,20,226,166,799,9024,4645,3598,765,16,0,0,0,0,3,59,27,25,0,0,2016,"Kansas, Missouri",9404,0,1,76.54,92.11,91.69,82.19,60.7,76.51,71.39,33.97,14.4,17.58,50.55,74.64,61.81,98.11,68.85,59.84,89.56,53.67,74.06,69.44,70.92,69.66,76.61,,24.39,14.21,26.14,69.18,84.52,,,
A54437,Integrated ACO LLC,0.8375,0.5,8748,8748.0,1357,3858,2444,1089,4984,3764,7225,589,105,597,14,218,164,736,10014,4212,4270,474,1058,0,0,5,0,0,33,2,14,1,0,2016,Texas,10344,0,1,78.95,92.96,91.84,83.74,58.06,75.82,68.34,36.4,14.38,18.93,59.84,74.2,61.92,63.16,27.49,41.48,39.29,68.8,93.95,17.61,25.8,47.19,69.68,0,13.7,20.55,18.15,70.85,69.25,,,
A00934,HHC ACO Inc,0.9015,0.5,10042,10042.0,2914,4038,2240,850,5911,4131,3097,4195,554,1412,34,750,190,398,7750,3120,4203,257,170,0,18,0,8,33,589,1498,83,4,0,2016,New York,8334,0,1,64.76,87.51,89.75,77.14,59.13,70.47,66.31,15.97,15.82,18.13,55.24,87.71,71.26,100,69.69,77.78,83.66,78.85,96.44,83.98,66.26,73.82,84.31,12.31,47.23,16.91,55.1,69.91,90.75,,,
A22020,Good Help ACO,0.9787,0.5,74386,74386.0,12171,34458,19494,8263,43271,31115,59850,12128,526,254,32,1596,166,790,10124,4192,4811,1041,81,0,0,4,0,34,525,666,317,4,1,2016,"Virginia, South Carolina, New York, Kentucky, Ohio, Pennsylvania",9592,0,1,79.62,93.46,92.96,83.56,60.74,76.06,73.27,29.41,14.19,18.3,47.93,72.06,56.62,96.29,87.52,74.91,79.69,70.43,93.9,75.38,60.55,70.48,78.55,0,52.17,11.86,56.92,69.52,91.47,,,
A78337,Rainier Health Network,0.8717,0.5,42846,42846.0,5508,20559,11963,4816,24071,18775,37602,1205,1727,178,266,1868,143,782,8671,3609,3740,1298,24,2,0,1,0,17,373,887,218,3,0,2016,Washington,9221,0,1,75.39,92.3,90.2,79.08,55.46,75.67,70.08,26.47,13,14.19,38.13,58.53,46.87,87.16,34.5,68.3,56.15,63.79,94.03,17.32,47.37,59.97,72.34,0,29.12,14.56,32.06,68.13,85.9,,,
A42284,"American Health Alliance, LLC",0.9523,0.5,6106,6106.0,475,2826,2151,654,3430,2676,5681,231,38,31,6,119,143,819,13160,6617,5687,829,27,0,0,0,0,0,15,0,2,0,0,2016,Florida,9284,0,1,78.04,90.8,89.91,83.15,60.97,75.32,75.63,22.44,14.29,17.87,42.83,58.91,48.72,58.33,93.29,82.21,74.32,92.67,96.99,63.45,79.12,82.31,78.97,13.04,74.91,7.42,80.21,84.7,93.31,,,
A87771,Indiana Care Organization LLC,0.9248,0.5,9218,9218.0,1270,4019,2635,1294,5267,3951,8869,112,40,5,7,185,138,783,9137,3085,4324,1493,235,0,0,1,0,0,20,26,16,0,0,2016,Indiana,10293,0,1,75.51,91.82,90.41,81.71,52.52,75.93,72.06,32.26,13.45,14.93,42.2,59.55,50.04,100,62.68,64.74,70.87,63.91,97.87,41.24,77.89,60.07,83.61,0,30.1,10.54,31.97,71.03,75.13,,,
A22066,"Qualuable Medical Professionals, LLC",0.9827,0.5,23929,23929.0,4280,11388,5949,2312,13956,9973,23230,340,60,14,7,278,175,831,10127,4852,3269,1992,14,0,0,0,0,0,300,317,163,4,0,2016,"Tennessee, Virginia",7852,0,1,84.61,92.85,92.85,85.03,61.8,77.76,72.21,28.74,15.06,17.34,54.58,72.91,59.84,93.1,96.72,94.53,90.39,97.04,98.37,86.96,81.57,85.69,85.21,6,62.42,9.06,66.44,77.56,93.29,,,
A92374,Franciscan Union ACO,0.9318,0.5,15256,15256.0,2843,6626,3993,1794,8811,6445,14718,300,38,9,7,184,175,812,9878,3012,4927,1236,703,1,5,3,0,3,88,119,57,0,0,2016,"Indiana, Illinois",10607,0,1,83.87,94.59,94.29,86.21,58.1,74.25,71.48,35.69,14.54,18.02,54.28,76.76,62.31,72.09,58.94,67.52,72.58,66.53,97.58,51.82,67.74,66.13,87.44,25,43.95,20.97,49.6,77.42,93.55,,,
A34443,Central Florida Physicians Trust,0.9688,0.5,8962,8962.0,1227,4272,2375,1088,5071,3891,7875,575,69,197,1,245,199,806,13118,6196,5874,1042,5,0,0,0,0,0,48,2,10,0,0,2016,Florida,11263,0,1,80.67,92.79,91.6,85.37,66.16,77.19,69.77,30.71,16.09,19.1,56.51,76.91,59,75,89.86,81.13,74.7,90.69,98.21,81.61,70.42,74.4,83.5,41.94,49.11,12.28,54.63,84.62,83.38,,,
A11103,Amarillo Legacy Medical ACO,0.9322,0.5,17313,17313.0,1782,8382,5344,1805,10118,7195,16350,296,100,268,51,248,117,719,10993,3943,5995,1018,38,0,0,0,0,1,102,118,83,0,0,2016,Texas,8388,0,1,75.9,92.93,91.7,86.12,56.3,75.52,72.75,25.37,13.32,17.7,41.64,56.04,43.96,83.93,50.16,59.93,53.01,72.85,91.22,33.22,53.95,52.53,66.49,0,30.24,17.57,35.64,66.91,87.28,,,
A67733,The Premier HealthCare Network LLC,0.9148,0.5,8102,8102.0,1961,3459,1953,729,4646,3456,3693,4047,136,74,4,148,207,687,9688,4328,4723,629,8,0,0,0,0,0,48,36,16,0,0,2016,"Georgia, Maryland",10453,1,1,77.7,92.06,90.22,86.42,60.73,70.7,70.66,28.44,14.69,20.08,54.1,73.16,57.02,48.72,62.62,64.26,65.85,85.05,90.96,60.36,58.63,57.3,72.57,0,35.11,18.32,41.6,60.83,94.49,,,
A19446,"Akira Health, Inc.",0.9122,0.5,7672,7672.0,911,3249,2263,1249,4542,3130,5922,137,570,405,15,623,202,779,10499,4897,5449,130,24,0,0,0,0,0,26,1,0,0,0,2016,California,12697,1,1,82.01,93.81,92.18,85.46,64.77,74.81,72.61,24.3,16.4,20.8,67.03,77.75,64.04,28.57,69.9,71.13,58.16,85.94,93.83,67.08,66.61,72.74,80.62,0,27.44,19.49,30.14,86.59,70.2,,,
A64801,"HARTFORD HEALTHCARE ACCOUNTABLE CARE ORGANIZATION, INC.",0.8415,0.5,23264,23264.0,3192,9225,6529,4318,14128,9136,20730,1297,212,291,19,715,201,834,11780,3639,4959,3168,13,0,0,0,0,9,274,639,307,7,8,2016,Connecticut,13557,0,1,78.68,92.71,92.45,78.18,60.49,70.18,72.67,20.39,15.44,18.76,61.67,92.08,68.83,95.77,58.69,70.02,70.94,51.8,88.69,45.45,30.23,61.87,81.91,0,28.5,28.33,35.67,70.26,82.92,,,
A76576,"Paradigm ACO, LLC",0.9606,0.5,8289,8289.0,683,4361,2617,628,4486,3803,7945,130,40,15,2,157,146,825,12732,5442,6092,1109,88,0,0,1,0,0,27,25,5,0,0,2016,Florida,9024,0,1,71.49,89.36,89.61,83.42,60.62,74.9,72.65,27.74,14.71,17.91,44.03,53.26,43.38,76.19,75.93,89.16,76.62,84.23,98.7,64.86,79.41,79.61,75.36,16.13,58.35,17.73,66.61,82.15,92.52,,,
A94912,"Rio Grande Valley Health Alliance, LLC",0.9913,0.75,5193,5193.0,869,1909,1669,746,2987,2206,3821,19,10,1217,4,122,185,808,13092,7330,4323,1363,77,0,0,0,0,0,18,0,9,0,0,2016,Texas,12419,0,1,77.99,91.97,92.05,81.63,67.06,80.57,67.04,30.49,15.21,18.49,44.35,63.71,51.67,88.89,93.44,92.75,87.98,92.4,99.22,87.8,81.32,85.62,89.49,13.04,48,17.6,58,81.82,94.84,,,
A64742,"Southern Maryland Integrated Care, LLC",0.9479,0.5,11856,11856.0,1782,5428,3363,1283,7029,4827,4574,6402,345,141,12,382,178,809,11342,5709,5282,347,4,0,0,0,0,0,52,21,6,0,0,2016,"Maryland, District of Columbia",11795,0,1,83.66,92.58,91.6,85,60.4,67.32,70.63,31.36,14.79,18.31,48.85,73.91,56.56,70.18,53,63.85,56.67,69.04,91.28,40.13,52.72,64.17,78.29,3.45,24.63,19.12,28.49,63.81,72.97,,,
A18259,"KentuckyOne Health Partners, LLC",0.8647,0.5,25794,25794.0,5236,11374,6638,2546,14668,11126,23649,1613,136,31,9,356,155,748,9087,3501,4139,1374,73,4,0,9,0,25,212,356,188,2,1,2016,Kentucky,8473,0,1,77.85,94.37,92.73,84.47,49.41,73,71.04,25.97,13.47,18.18,51.29,68.39,55.9,98.77,58.33,64.55,57.7,67.17,90.28,63.14,54.14,61.51,81.99,,28.88,16.53,32.55,68.3,95.38,,,
A17182,"AAMC Collaborative Care Network, LLC",0.9801,0.5,15953,15953.0,1548,8492,4406,1507,9208,6745,13652,1771,70,30,5,425,129,789,10014,3717,5155,1138,3,0,0,0,0,1,98,110,50,0,0,2016,Maryland,9565,0,1,82.2,93.58,93.19,81.77,59.95,76.5,75.09,25.29,14.03,16.88,48.72,72.21,56.91,96.15,82.86,71.75,86.04,56.66,97.24,61.8,80.91,86.12,76.02,0,51.62,17.51,60.29,66.72,92.98,,,
A31015,Northern Maryland Collaborative Care LLC,0.897,0.6,8098,8098.0,1587,3176,2039,1296,4859,3239,6377,1416,97,17,6,185,169,804,12267,5639,4801,1806,21,0,0,0,0,0,26,4,10,0,0,2016,Maryland,13111,0,1,82.69,91.31,89.93,82.78,60.76,73.37,71.16,28.22,14.56,18,51.62,66.87,58.81,60.87,75.37,79.09,75.08,84.09,94.34,66.05,58.36,54.05,77.75,7.14,41.22,22.61,50.09,69.27,81.43,,,
A65320,"ProHealth Physicians ACO, LLC ",0.9809,0.5,30480,30480.0,3273,13048,9044,5115,16934,13546,28098,869,304,192,21,996,151,851,10257,4044,4626,1582,5,0,0,0,0,0,228,11,90,0,1,2016,Connecticut,9827,0,1,86.99,94.21,94.43,82.99,62.62,75.35,74.85,23.74,14.42,16.88,44.19,65.88,51.97,89.93,89.97,78.85,87.56,79.77,98.03,87.5,80.23,81.18,70.74,5.26,64.22,11.17,70.33,76.18,90.17,,,
A16779,Sunshine ACO LLC,0.9086,0.5,5015,5015.0,934,1878,1498,705,3034,1981,3540,24,16,1363,3,69,158,789,14541,8940,4609,939,53,0,0,0,0,0,14,6,12,0,0,2016,Texas,11565,1,1,76.19,90.15,92.31,86.88,62.05,72.76,67.62,31.15,14.24,16.2,48.1,66.37,50.79,66.67,81.95,81.26,71.22,92.92,98.21,84.1,56.93,66.94,77.27,12.99,50.69,13.62,54.83,75.17,91.41,,,
A41997,ACO Providers ,0.7636,0.5,5104,5104.0,816,2433,1293,562,3078,2026,4201,421,44,315,3,120,146,760,10189,4395,4608,1167,18,0,0,0,0,0,20,0,16,0,1,2016,Texas,9694,0,1,73.24,92.97,91.52,79.14,62.16,73.25,68.58,33.86,14.52,17.51,48.98,67.48,53.68,31.25,15.01,38.68,27.15,56.78,65.61,53.39,26.83,32.9,95.63,,17.53,31.47,20.72,57.3,50,,,
A50496,"Redwood Community Care Organization, LLC",0.9187,0.5,8236,8236.0,3491,3359,1014,372,4488,3748,5939,222,327,1339,38,371,132,835,8801,304,2810,257,5430,0,29,1,0,0,117,34,27,1,0,2016,California,10494,0,1,75.81,93.68,92.01,78.75,65.18,77.9,67.62,27.35,14.08,16.74,52.54,83.29,62.46,87.76,33.46,49.62,68.58,63.57,79.62,53.82,40.98,58.33,82.99,3.23,33.71,23.97,43.45,66.93,83.6,,,
A80939,Primary Comprehensive Care ACO LLC,0.9958,0.5,4653,4653.0,1068,2049,1148,388,2642,2011,3472,598,89,346,3,145,180,778,10043,5478,3592,947,25,0,0,0,0,0,38,22,2,0,0,2016,"Illinois, North Carolina",8604,0,1,83.52,92.47,94.36,82.82,60.42,76.8,72.23,28.14,14.56,18.26,45.41,62.68,54.42,59.46,84.67,67.94,71.54,99.67,99.66,89.38,64.38,78.31,90.93,12.5,52.4,23.2,59.2,73.74,99.44,,,
A55446,NJ Physicians ACO LLC,0.9472,0.5,15652,15652.0,2075,5794,4750,3033,9907,5745,13927,793,317,226,8,381,203,863,14809,6726,6954,1121,7,0,0,0,0,0,43,5,6,0,0,2016,New Jersey,17821,0,1,80.77,92.38,90.49,83.61,59.64,76.28,69.67,23.1,16.36,20.51,65.95,86.07,69.97,75,82.89,78.09,59.6,88.78,93.17,75.29,64.62,57.59,81.48,11.76,44.71,20.39,49.41,72.88,94.47,,,
A66745,"Lancaster General Health Community Care Collaborative, LLC",0.9778,0.5,21122,21122.0,2959,8293,6088,3782,12347,8775,19991,332,143,183,5,468,149,847,9208,4061,3895,1247,4,0,0,0,0,2,216,157,132,2,0,2016,Pennsylvania,9187,0,1,84.29,94.89,92.74,84.53,62.35,78.35,74.51,24.34,13.5,15.39,39.26,54.4,43.62,100,55.41,75.17,88.31,41.62,94.42,68.74,72.9,82.52,66.18,8.33,51.93,13.51,58.42,70.49,81.14,,,
A07425,"Covenant ACO, Inc.",0.9934,0.5,12669,12669.0,1655,5291,4039,1684,7274,5395,11435,454,71,428,16,265,160,765,10893,3789,5069,1976,58,0,0,4,0,2,138,408,91,1,1,2016,"Texas, New Mexico",12024,0,1,80.69,94.03,93.59,86.64,58.36,79.09,71.09,32.98,14.07,18.76,50.29,66.86,52.52,71.43,77.91,75.81,70.81,91.62,96.19,70.06,63.04,80.18,81.12,0,38.31,20.97,44.76,66.48,91.12,,,
